Time,DesX,DesY,DesZ,DesVX,DesVY,DesVZ,PosX,PosY,PosZ,VelX,VelY,VelZ
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.235987755982988157e-01,5.235987755982988157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.166666666666666609e-03,2.181659834336769233e-03,2.181654642373285092e-03,1.000000000000000000e+00,5.235975295260740792e-01,5.235937913153307921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.127113977452093713e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.073545885024754315e-02
8.333333333333333218e-03,4.363309284746570184e-03,4.363267749186966471e-03,1.000000000000000000e+00,5.235937913153307921e-01,5.235788385613203699e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131341562151111230e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.014620327764211849e-01
1.250000000000000069e-02,6.544937967351858142e-03,6.544797785672219759e-03,1.000000000000000000e+00,5.235875609838614997e-01,5.235539176209463852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.137682348214900385e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.521788655309397886e-01
1.666666666666666644e-02,8.726535498373932942e-03,8.726203218641754092e-03,1.000000000000000000e+00,5.235788385613203699e-01,5.235190289686676435e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.146135894110861531e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.028851015030663230e-01
2.083333333333333218e-02,1.090809149418237207e-02,1.090744251728055850e-02,1.000000000000000000e+00,5.235676240892229716e-01,5.234741732687137050e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156701722684885247e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.535798857765705350e-01
2.500000000000000139e-02,1.308959557134443952e-02,1.308847415393657454e-02,1.000000000000000000e+00,5.235539176209463852e-01,5.234193513750724502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169379321192689225e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.042623641872944651e-01
2.916666666666666713e-02,1.527103734667451321e-02,1.526925660491132777e-02,1.000000000000000000e+00,5.235377192217283149e-01,5.233545643314738705e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.184168141333548085e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.549316833806123173e-01
3.333333333333333287e-02,1.745240643728350818e-02,1.744974835125048113e-02,1.000000000000000000e+00,5.235190289686676435e-01,5.232798133713697508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201067599286413795e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.055869908687766978e-01
3.749999999999999861e-02,1.963369246062829712e-02,1.962990787953430155e-02,1.000000000000000000e+00,5.234978469507229892e-01,5.231950999179106887e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220077075748419726e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.562274350881428409e-01
4.166666666666666435e-02,2.181488503456111699e-02,2.180969368266799657e-02,1.000000000000000000e+00,5.234741732687137050e-01,5.231004255839186712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.241195915975764064e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.068521654562627710e-01
4.583333333333333010e-02,2.399597377737899134e-02,2.398906426067196757e-02,1.000000000000000000e+00,5.234480080353177689e-01,5.229957921718565439e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264423429826965761e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.574603324288415207e-01
5.000000000000000278e-02,2.617694830787314908e-02,2.616797812147191385e-02,1.000000000000000000e+00,5.234193513750724502e-01,5.228812016737937052e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.289758891808488461e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.080510875565466877e-01
5.416666666666666852e-02,2.835779824537841901e-02,2.834639378168875290e-02,1.000000000000000000e+00,5.233882034243734216e-01,5.227566562713679144e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.317201541122724473e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.586235835416641704e-01
5.833333333333333426e-02,3.053851320982265555e-02,3.052426976742843301e-02,1.000000000000000000e+00,5.233545643314738705e-01,5.226221583357443246e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.346750581718332562e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.091769742945914778e-01
6.250000000000000000e-02,3.271908282177613675e-02,3.270156461507153084e-02,1.000000000000000000e+00,5.233184342564839442e-01,5.224777104275696304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.378405182342922475e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.597104149901604542e-01
6.666666666666666574e-02,3.489949670250096225e-02,3.487823687206264428e-02,1.000000000000000000e+00,5.232798133713697508e-01,5.223233152969237736e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.412164476598080087e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.102230621237824781e-01
