Time,DesX,DesY,DesZ,DesVX,DesVY,DesVZ,PosX,PosY,PosZ,VelX,VelY,VelZ
5.416666666666666852e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.160789207175925920e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.904947916666667240e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.070220576215762942e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.488791853294433032e-01
5.833333333333333426e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.502459490740740859e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.494791666666666463e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.063906377163524319e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.515407772537266939e-01
6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.868652343750000000e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.082031250000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.057516505249213173e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.533569259434680310e-01
6.666666666666666574e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.259259259259259054e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.666666666666667851e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.051083637124310827e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.543888349976552943e-01
7.083333333333333148e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.674171730324073300e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.024869791666666585e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.044638069455738894e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.546936240457263967e-01
7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.113281250000000618e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.082812499999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.038207877863316503e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.543245982181378206e-01
7.916666666666666297e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.576479311342591949e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.140494791666666619e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.031819065364326798e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.533314999757527386e-01
8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.063657407407407343e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.197916666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.025495701012797828e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.517607444366955993e-01
8.749999999999999445e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.574707031249999042e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.255078124999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.019260049376631144e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.496556392680000735e-01
9.166666666666666019e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.109519675925925361e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.311979166666666641e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.013132691454038115e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.470565901422334065e-01
9.583333333333332593e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.667986834490740276e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.368619791666666474e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.007132637591700436e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.440012926961058704e-01
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.250000000000001235e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.425000000000000155e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.001277432930505890e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.405249118686691945e-01
1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.855450665509260480e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.481119791666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.955832558704692803e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.366602494408794555e-01
1.083333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.484230324074073723e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.536979166666666841e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.900650100143919274e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.324379005458561909e-01
1.125000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.136230468750001013e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.592578125000000122e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.847364100198115200e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.278863998699290017e-01
1.166666666666666685e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.811342592592591991e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.647916666666666696e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.796100617607135519e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.230323582183500269e-01
1.208333333333333343e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050945818865740670e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.702994791666666563e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.746975371742054584e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.179005900761939674e-01
1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.123046875000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.757812500000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.700094441427759007e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.125142327543078580e-01
1.291666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.197426576967592152e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.812369791666666452e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.655554917397736470e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.068948576720524929e-01
1.333333333333333315e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.274074074074073998e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.866666666666666752e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.613445511442381131e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.010625742928512039e-01
1.375000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.352978515625000329e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.920703125000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.573847125111095702e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.503612719508656992e-02
1.416666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.434129050925925589e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.974479166666666674e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.536833380640458158e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.883298672953016117e-02
1.458333333333333426e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.517514829282407690e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.027994791666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.502471116604989387e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.246943368512534012e-02
1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.603125000000000036e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.081249999999999767e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.470820850622718723e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.596063835745070492e-02
1.541666666666666741e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.690948712384259672e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.134244791666666807e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.441937211294196275e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.932073438845540170e-02
1.583333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.780975115740740522e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.186979166666666585e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.415869341410040838e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.256288772197186876e-02
1.625000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873193359374999978e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.239453125000000211e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.392661274327968046e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.569936099697374299e-02
1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.967592592592592657e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.291666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.372352285294859031e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.874157367946097691e-02
1.708333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.064161964699074217e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.343619791666666508e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.354977219372305475e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.170015821412959706e-02
1.749999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.162890624999999623e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.395312499999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.340566797514582298e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.458501245853612405e-02
1.791666666666666685e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.263767722800926266e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.446744791666666530e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.329147902245743529e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.740534864521444389e-02
1.833333333333333204e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.366782407407407030e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.497916666666666341e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.320743844286963342e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.016973910107161191e-02
1.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.471923828125000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.548828125000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.315374611396001758e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.288615893830689051e-02
1.916666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.579181134259259101e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.599479166666666674e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.313057100597252336e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.562025916999036555e-03
1.958333333333333315e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.688543475115740683e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.649869791666666918e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.313805334902949817e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.795762333672876881e-03
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000405e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.317630665105453014e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.180792486007722034e-03
2.041666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.913539858217592884e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.749869791666667007e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.324541948168320327e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.658707935088183857e-02
2.083333333333333426e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.029152199074074125e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.799479166666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.334545719725846624e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.400905173806381493e-02
2.124999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.146826171874999439e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.848828124999999711e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.347646359426857454e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.144153528242477763e-02
2.166666666666666741e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.266550925925926219e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.897916666666666696e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.363846245244884792e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.887972596326477043e-02
2.208333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.388315610532407346e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.946744791666666696e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.383145897482365883e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.631916536995561023e-02
2.250000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.512109374999999867e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.995312500000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.405544113148599228e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.375571759895963336e-02
2.291666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.637921368634258745e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.043619791666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.431038091346456709e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.118554767485755164e-02
2.333333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.765740740740740333e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.091666666666666452e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.459623550261077318e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.860510139509033711e-02
2.374999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.895556640625000289e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.139453124999999623e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.491294836304713101e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.601108650472505890e-02
2.416666666666666685e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.027358217592592188e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.186979166666666363e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.526045025935431232e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.340045511372316811e-02
2.458333333333333204e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.161134620949073770e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.234244791666666119e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.563866020633327025e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.077038727495030657e-02
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.296875000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.281250000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.604748635486055897e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.811827564654798661e-02
2.541666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.434568504050925841e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.327994791666666341e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.648682681805770267e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054417111673133095e-01
2.583333333333333037e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.574204282407405564e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.374479166666666252e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.695657044171782091e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.127384696784270723e-01
2.625000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.715771484375000377e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.420703125000000289e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.745659752267304965e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.200064994292559528e-01
2.666666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.859259259259259001e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.466666666666666785e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.798678047854408879e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.272439094090506428e-01
2.708333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.004656756365740561e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.512369791666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.854698447208654066e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.344489584501876445e-01
2.750000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.151953125000001410e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.557812500000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.913706799313727613e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.416200450521771792e-01
2.791666666666666741e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.301137514467592349e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.602994791666666585e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.975688340096643125e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.487556978789987827e-01
2.833333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.452199074074073198e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.647916666666666807e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.004062774296557853e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.558545668854448840e-01
2.874999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.605126953124998923e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.692578125000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.010850916589518950e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.629154150310672677e-01
2.916666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.759910300925926568e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.736979166666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.017931629528812387e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.699371105430433904e-01
2.958333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.916538266782407629e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.781119791666666119e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.025303238682638285e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.769186196918227094e-01
2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.075000000000000538e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.824999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.032964030351212897e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.838590000457893947e-01
3.041666666666666408e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.235284649884258873e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.868619791666665919e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.040912255108437795e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.907573941733972933e-01
3.083333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.397381365740742454e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.911979166666667007e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.049146131098575574e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.976130237633071107e-01
3.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.561279296875000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.955078125000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.057663847104200333e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.044251841349931376e-01
3.166666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.726967592592592027e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.997916666666666563e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.066463565400621039e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.111932391140969867e-01
3.208333333333333037e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.894435402199072804e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.040494791666666696e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.075543424410975030e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.179166162484969249e-01
3.250000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063671875000000766e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.082812500000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.084901541175251755e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.245948023426415363e-01
3.291666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.234666160300924631e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.124869791666667118e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.094536013645633910e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.312273392891725232e-01
3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.407407407407406996e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.104444922819727282e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.378138201782407091e-01
3.375000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.581884765625002132e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.208203125000000711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.114626334722485929e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.443538856662078318e-01
3.416666666666666741e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.758087384259260144e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.249479166666666474e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.125078302246928924e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.508472205866303928e-01
3.458333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.936004412615739467e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.290494791666666918e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.135798866863076684e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.572935507875471206e-01
3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.115624999999998535e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.331249999999999267e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.146786060203915936e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.636926401801418240e-01
3.541666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.296938295717593004e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.371744791666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.158037905536617451e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.700442879848357070e-01
3.583333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.479933449074075758e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.411979166666666341e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.169552419126691639e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.763483261617803444e-01
3.624999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.664599609374999678e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.451953124999999400e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.181327611502257513e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.826046170135796398e-01
