Time,DesX,DesY,DesZ,DesVX,DesVY,DesVZ,PosX,PosY,PosZ,VelX,VelY,VelZ
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.166666666666666609e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.014011901101948179e-08,0.000000000000000000e+00,0.000000000000000000e+00,6.483318187572337883e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.124150911116645751e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.037813320050329072e-02
8.333333333333333218e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.188660421489197939e-07,0.000000000000000000e+00,0.000000000000000000e+00,2.582510489004629208e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.122494670905132691e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.974976507631217126e-02
1.250000000000000069e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.418575286865234780e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.786361694335938853e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.120072082311302092e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.814212625193414252e-02
1.666666666666666644e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.714940200617283140e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.024377893518518649e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.116922817110949095e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.558236480847167760e-02
2.083333333333333218e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.112693621788495855e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.593872352882667615e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.113085440762317802e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.209703236715072183e-02
2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.916687011718750191e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.285522460937500309e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.108597439404417906e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.077120325895961489e-01
2.916666666666666713e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.034040827810029022e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.097737912778501801e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.103495238983044080e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.224528101129712526e-01
3.333333333333333287e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.514660493827160598e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.028935185185184877e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.097814231659548084e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.363441757639034246e-01
3.749999999999999861e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.407793045043945035e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.077537536621093937e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.091588799280452660e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.494103770982888602e-01
4.166666666666666435e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.762029953944830364e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.241975007233795461e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.084852336483802249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.616751071196108891e-01
4.583333333333333010e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.162530995592658606e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.520684418854887976e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.077637273440819471e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.731615130315853623e-01
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.504492187500000295e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.912109375000001193e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.069975098230413063e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.838922050497553140e-01
5.416666666666666852e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.906750744949152682e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.041470026086877866e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.061896378844650879e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.938892652582932530e-01
5.833333333333333426e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.373906415774498877e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.202691424334490812e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.053430784823856242e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.031742564990717814e-01
6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.910494804382324219e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.374721527099609375e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.044607108520487354e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.117682312808543132e-01
6.666666666666666574e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.520987654320987419e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.557407407407407351e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.035453285991436850e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.196917406972131448e-01
7.083333333333333148e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.209793130851084936e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.750596816451461049e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.025996417518832554e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.269648433425028866e-01
7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.981256103515624553e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.954138183593749634e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.016262787759836528e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.336071142159050762e-01
7.916666666666666297e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.839658428710184064e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.167880616364655649e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.006277885526327548e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.396376536042157945e-01
8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.789219232253085670e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.391673900462962937e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.960664231957161441e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.450750959346721658e-01
8.749999999999999445e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.834095191955564412e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.625368499755859064e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.856523557544781544e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.499376185897103086e-01
9.166666666666666019e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.978380820191933899e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.868815556278934281e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.750588994763068063e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.542429506761125224e-01
9.583333333333332593e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.022610874646975691e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.121866890236183606e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.643085502370760120e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.580083817415406156e-01
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.158125000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.384374999999999883e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.534231014690774941e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.612507704319657065e-01
1.041666666666666713e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304771429226722450e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.656193062111183500e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.424236617572445684e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.639865530839909380e-01
1.083333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.462935029959973147e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.937174931278935447e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.313306720803059269e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.662317522465265651e-01
1.125000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.632994594573974933e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.227175140380859397e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.201639227000260601e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.680019851267154696e-01
1.166666666666666685e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.815322868441358395e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.526048900462963792e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.089425697018833905e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.693124719554252922e-01
1.208333333333333343e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.010286578190179779e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.833652100739654900e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.976851511907160686e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.701780442680162264e-01
1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.218246459960937500e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.149841308593750000e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.864096031450298396e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.706131530964697163e-01
1.291666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.439557287663588012e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.474473769576460036e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.751332749338082417e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.706318770693167397e-01
